0,1,2,3,4,5,6,7,8
0.0,1.0,0.0,10.0,0.021389239480000016,4.132971005764452,1.957884725696645,-0.18247060185951822,0.0
0.0,1.0,0.0,40.0,-0.05291078522999999,4.174387500934583,1.5291862840076842,-0.4474976217768868,0.0
1.0,0.0,0.0,70.0,0.00729174986999999,4.990763259845192,0.4523734353580404,0.2681204477369008,0.0
0.0,1.0,0.0,0.0,0.004525435829999992,3.5323274614616196,1.7249563220042248,-0.35250251188605564,0.0
0.0,0.0,0.0,90.0,0.12054327370000002,5.398627255754074,0.985764296986205,0.03952871268680851,0.0
0.0,1.0,0.0,90.0,-0.08586587945,4.444875982199694,2.305423367479751,-0.4360951862176637,0.0
0.0,1.0,0.0,70.0,0.04681027704999998,4.688813038434559,1.0218981607788056,-0.28588954400910316,0.0
0.0,0.0,1.0,40.0,-0.02017505079000002,3.699982572582166,1.8891160115905867,-0.09942059167824717,0.0
0.0,0.0,1.0,90.0,0.015963290122000033,4.105522292660079,0.9282369328739417,-0.028330229120079146,0.0
1.0,0.0,0.0,30.0,-0.04941650657,7.972890547799347,2.4599059263299283,0.11464979116453806,0.0
1.0,0.0,0.0,40.0,-0.051850223209999984,4.192761188873205,2.276129644164979,-0.10709047440237948,0.0
0.0,0.0,0.0,50.0,0.20055727417999997,5.2297505030779945,2.0744705675675883,-0.4187647030936041,0.0
1.0,0.0,0.0,30.0,0.014306643900000018,4.625650959156794,0.274920897908177,0.08316003780533994,0.0
0.0,0.0,1.0,90.0,0.0015017962000000188,4.4487201643600915,0.3382618377126141,-0.01119517213765241,0.0
0.0,1.0,0.0,40.0,0.010653617329999981,3.635108581819595,0.9264605211089507,-0.23695363072205036,0.0
0.0,0.0,0.0,60.0,0.09373967994599999,4.943381993611375,3.1907713380666944,-0.3579995219913806,0.0
0.0,0.0,0.0,60.0,0.12451837137999996,4.559123452315156,0.8190268034477617,0.0726637686740635,0.0
0.0,0.0,0.0,10.0,0.08976378513999998,2.9487853106272888,1.7039218544325259,0.027904876526993007,0.0
0.0,0.0,1.0,60.0,0.04182532873,4.139145658041539,0.9251151877362167,-0.11004506842559561,0.0
0.0,1.0,0.0,50.0,0.008360732102999955,4.688111615791014,1.4806097881291373,-0.40607026030587745,0.0
1.0,0.0,0.0,40.0,-0.040692048670000036,7.528570493567291,3.30463800382397,0.1750509253021247,0.0
1.0,0.0,0.0,10.0,0.037020756759999995,5.753550273205443,2.0369163246303,-0.29202404075760413,0.0
0.0,0.0,0.0,60.0,0.2562065993,5.099338556282343,1.4803442333404586,-0.043147426029936965,0.0
0.0,0.0,0.0,20.0,-0.24602614762600003,3.7234770685731235,1.2314828900457657,-0.01445921375374118,0.0
0.0,0.0,1.0,20.0,0.036210161589999984,3.3236037118081865,2.1618943079043857,-0.08586819366381825,0.0
0.0,0.0,1.0,40.0,-0.026896900140000006,3.8700390066133767,1.0650767681853335,-0.2139568422216218,0.0
0.0,0.0,0.0,50.0,0.24216658721500003,3.933341298284744,0.9805316365888936,-0.31558719027672416,0.0
0.0,0.0,0.0,0.0,0.36235770606999995,2.8989694138184188,2.3785846206069072,0.2428599652384976,0.0
0.0,1.0,0.0,50.0,0.0037226641999999954,4.287173504910517,0.9051480726956469,-0.2921795162785306,0.0
0.0,1.0,0.0,20.0,-0.02008617757,4.335957488430087,2.774142434229913,-0.36827450107954096,0.0
1.0,0.0,0.0,0.0,0.012361228339999997,6.315549175749177,4.590407418439361,-0.10916638183933737,0.0
0.0,1.0,0.0,80.0,0.04667954018000002,4.60979381769316,1.4923865997787846,-0.4331360085441251,0.0
0.0,1.0,0.0,90.0,0.04377979521300001,5.076157539163132,0.1453067930783951,-0.06245571530401799,0.0
0.0,0.0,0.0,80.0,0.18121827608,5.289764295948956,0.38015754136787994,0.019712755141488108,0.0
0.0,0.0,0.0,10.0,0.06785778149999999,3.146551657247903,0.6950958373171021,-0.010618724989158874,0.0
1.0,0.0,0.0,40.0,0.0035642871399999836,6.867413190097923,2.398111380545541,0.19124150080335048,0.0
0.0,0.0,1.0,60.0,0.019490486190000027,4.067620066364343,0.6300551560788379,0.03525490499953403,0.0
0.0,0.0,1.0,70.0,0.06204817116999996,3.80936958898779,0.6743551848092597,-0.024696279189106832,0.0
0.0,0.0,1.0,70.0,0.05094143571399999,4.260637576969382,0.7106403282747542,-0.1740126144771944,0.0
0.0,0.0,0.0,50.0,0.28501453373,4.649818043164584,1.1992174404240954,-0.22699208204675392,0.0
0.0,0.0,1.0,40.0,0.009195557389999966,4.020296083115201,1.9313825144554642,-0.15785577184299174,0.0
0.0,0.0,0.0,40.0,0.27805008726999997,4.851793738285236,2.943106981716128,-0.04607329090466147,0.0
0.0,0.0,1.0,90.0,0.058081499396999976,4.944207744579312,0.7631122502527483,-0.03300938704877248,0.0
1.0,0.0,0.0,70.0,0.048580476600000005,9.013870647944614,2.0043454064842425,0.07053195139305643,0.0
1.0,0.0,0.0,50.0,-0.04599791121,6.225693597239015,1.4965163867927327,0.17183955723416983,0.0
0.0,0.0,1.0,20.0,-0.1159912353,3.367201588497832,1.0342919014922423,-0.18905363487056495,0.0
1.0,0.0,0.0,90.0,0.013425060299999956,7.894685210995871,0.6794031773494575,0.284951832232203,0.0
1.0,0.0,0.0,40.0,-0.07211731006999998,4.978513077467864,0.6038026993829151,0.2076852579828951,0.0
1.0,0.0,0.0,50.0,0.019468893999999976,4.916036895414105,0.18133621958204627,0.1585988635231046,0.0
0.0,1.0,0.0,60.0,-0.030424066980000004,4.512964244692107,0.9786277860312085,-0.3554030619067841,0.0
0.0,0.0,1.0,20.0,-0.05150548673000002,3.209068831789434,2.8232287044752207,-0.09785721450506667,0.0
1.0,0.0,0.0,20.0,-0.04851334657999999,6.7652488598522815,3.70634084767953,-0.13413150696514878,0.0
0.0,0.0,1.0,90.0,0.008915990451000024,4.98328178147565,0.8877413227580977,-0.08560456706224236,0.0
1.0,0.0,0.0,10.0,0.00747960520000003,3.8086395142452623,1.213914611751127,0.0958531250993006,0.0
0.0,0.0,1.0,50.0,0.03951538449999998,4.447805250945632,1.9692986895434608,-0.1865625749115447,0.0
1.0,0.0,0.0,0.0,-0.005203156155999988,3.5747259615014495,0.6431973518706289,-0.008375196476815991,0.0
0.0,0.0,0.0,50.0,0.20340957222999995,4.993189454975656,2.0545350594251435,-0.13527940493280838,0.0
0.0,0.0,1.0,40.0,-0.031233831940000026,4.444004220791765,0.8202588369216617,-0.08280976028010169,0.0
0.0,1.0,0.0,30.0,-0.06305852315999999,4.581135286161652,4.784179920607786,-0.2826288803374445,0.0
0.0,1.0,0.0,80.0,-0.02109235325999998,4.387278996123842,0.8986956091077061,-0.22521704761254002,0.0
0.0,1.0,0.0,30.0,-0.043112632000000005,4.351911024003162,3.221345614892158,-0.2836238277174373,0.0
1.0,0.0,0.0,70.0,-0.045171422299999986,5.447364371711557,1.1040337682082608,0.12149513269473153,0.0
0.0,1.0,0.0,70.0,0.047343885689999976,4.788018457631073,0.6812037516769278,0.1042894197684317,0.0
0.0,0.0,1.0,0.0,-0.04444704267000001,3.3258328117074947,1.201893270361583,-0.19070422549141355,0.0
0.0,0.0,0.0,40.0,0.008837722242000006,4.025167363714436,1.962413028077151,-0.19535163173242365,0.0
0.0,0.0,0.0,20.0,-0.06778297831999998,3.5761929213506876,0.7608152809424404,0.1738831385278236,0.0
0.0,0.0,1.0,50.0,-0.00024030721999999648,4.523793737596706,1.2383250482162556,0.09035182239338274,0.0
0.0,0.0,0.0,70.0,0.01678694620000001,5.116032329022153,0.9326300291437928,-0.33532558872693996,0.0
0.0,0.0,0.0,0.0,-0.3497971099700001,3.564503993053872,2.5570285417841685,0.2935956637521625,0.0
0.0,0.0,0.0,30.0,0.28112888886000004,4.6473893035872225,3.0199336356010607,0.07238494136726918,0.0
0.0,1.0,0.0,10.0,0.016883296799999996,4.118825370331536,2.736936070883009,-0.1823138014734091,0.0
0.0,0.0,0.0,70.0,0.024205374630000026,4.696200499665415,1.0230944425570847,-0.38182655320443404,0.0
0.0,1.0,0.0,50.0,0.03725617397,4.496448747901251,0.808538977866943,-0.2805837486067816,0.0
0.0,1.0,0.0,0.0,-0.03794793695200001,4.116101786577669,4.963784840782481,-0.3318787180955799,0.0
0.0,0.0,0.0,30.0,0.2030300323,4.158974055352609,1.733283867278562,-0.0571031819980472,0.0
1.0,0.0,0.0,0.0,0.02540277317999999,3.4912334965637744,1.2440646552629575,-0.043365076641242804,0.0
0.0,0.0,1.0,80.0,-0.006560910080000028,4.797217642150473,0.542137690876014,-0.21426279809902507,0.0
0.0,1.0,0.0,80.0,-0.071636386394,4.002840671056103,0.29014753182684183,-0.02803132126781767,0.0
0.0,1.0,0.0,30.0,0.034954589800000005,4.527777835532442,1.9754782533567292,-0.2514298202920493,0.0
0.0,0.0,1.0,0.0,-0.0520660216,3.523016018244648,1.242462866996327,-0.19058204355254507,0.0
0.0,0.0,1.0,20.0,-0.10212055449000002,3.7901844031102,1.171911165143178,-0.12190566017283823,0.0
0.0,0.0,1.0,70.0,-0.004564997548999984,4.0229866383151895,0.6485471606150894,-0.15749295828279958,0.0
0.0,0.0,0.0,30.0,-0.03643811460999999,4.098730119950265,2.013473034581403,-0.0014902813373292296,0.0
0.0,1.0,0.0,70.0,-0.016881217099999977,4.381727311621968,0.5646954976241592,-0.28518091733733686,0.0
0.0,0.0,0.0,20.0,0.39904351553,3.6276530126864417,2.915200851840839,-0.009638470540413103,0.0
0.0,0.0,1.0,90.0,-0.025771045370000013,4.08111193939553,0.8361720111115329,-0.033791656365942474,0.0
0.0,1.0,0.0,30.0,0.006646255411999988,4.0703454479548835,1.7687007538581385,-0.08359195331656304,0.0
0.0,0.0,0.0,20.0,-0.07975368045999998,3.6482212802732086,1.0602305161607557,-0.2654679813305487,0.0
1.0,0.0,0.0,20.0,-0.06529704629999998,7.047344042847008,2.1105081459877644,0.1362423922452357,0.0
0.0,0.0,1.0,70.0,-0.03612761370999998,4.405338960886493,1.1277999092521034,-0.08223084012493262,0.0
0.0,0.0,1.0,40.0,-0.020159453519999992,3.7903548891036105,2.9668679254091437,-0.1435806813326086,0.0
1.0,0.0,0.0,0.0,-0.00629905530999999,5.589417922237909,2.2704627774017254,-0.11960659331988142,0.0
0.0,1.0,0.0,60.0,0.02533137539999999,4.657132719918841,0.8562862249729268,0.031656912889047366,0.0
1.0,0.0,0.0,80.0,0.03586937664000001,8.087285669413733,0.9690666438930702,0.04646522788981806,0.0
0.0,0.0,1.0,40.0,0.04656693176999998,3.9723336615133684,2.298542684313622,-0.14409046689711816,0.0
0.0,0.0,1.0,80.0,0.015604981890000032,4.506655001980593,1.176612633050035,-0.11619381140712043,0.0
1.0,0.0,0.0,60.0,-0.08081280776000001,4.845435084762948,0.5914906311067551,0.14139710939348957,0.0
0.0,0.0,0.0,20.0,0.31420718894000005,4.040592654223495,2.851010626090657,0.1293460263647934,0.0
0.0,0.0,0.0,10.0,0.15967222131,3.1970598759124162,1.3546892056676247,0.14868848874640622,0.0
0.0,0.0,1.0,90.0,-0.07175147346,4.583210755170282,1.1554476340400557,-0.19007879679718845,0.0
1.0,0.0,0.0,80.0,0.020038709927000027,5.547878762774569,0.34440022524627345,0.01948436092349489,0.0
0.0,0.0,1.0,60.0,-0.06023738803,4.356518466133768,2.0515424074904764,-0.013492025246409703,0.0
1.0,0.0,0.0,10.0,0.0038125022030000002,3.662258463913159,1.2032047145991065,0.1214503435848336,0.0
0.0,0.0,0.0,10.0,-0.952065761383,3.984994189173112,2.567204151291471,0.5258515869274168,0.0
0.0,1.0,0.0,80.0,-0.04957828268300004,4.889910506717397,0.9978681081011427,-0.13897294857277478,0.0
0.0,1.0,0.0,60.0,0.03802538490000001,4.784595172066371,1.6891685740769615,0.0034312882040327506,0.0
0.0,1.0,0.0,60.0,0.03594220007000002,4.562586521959286,1.7749959984180883,-0.26505699424491896,0.0
0.0,0.0,1.0,20.0,-0.06742818658000001,3.2287677170427194,2.299325786605502,-0.2143413730175166,0.0
0.0,1.0,0.0,30.0,0.07121330498,4.184026547702221,1.7211502453636331,-0.03878575821020622,0.0
1.0,0.0,0.0,10.0,0.07778130550000004,5.776522436899853,4.236100551496713,0.12324486439578547,0.0
0.0,1.0,0.0,30.0,-0.02323330414,4.808143650005376,5.967762569966036,-0.48067354569496723,0.0
1.0,0.0,0.0,80.0,0.043556107450000034,8.78005135939397,0.808068709999497,0.01920672332167193,0.0
0.0,1.0,0.0,0.0,0.010339435180000002,4.053159550537126,1.195947756041397,-0.19286997941347037,0.0
0.0,0.0,0.0,20.0,-0.11561025600000005,3.6371802071101875,1.8552033615701369,-0.2017030478963913,0.0
0.0,1.0,0.0,90.0,-0.07015048856999999,4.322679070746878,0.5862648309868006,-0.21402938238206845,0.0
0.0,0.0,1.0,70.0,-0.005560211390099992,4.112343409463427,1.4684813575202513,0.16169709822700876,0.0
